Line Item ID,Chk#,Item Description,Sales Category,Regular Price,Qty,Line Total,Comp,Void,Fire Time
li_000282,chk_00074,Wagyu Burger,food,21,1,21,0,0,2026-01-09T08:50:00.000Z
li_000283,chk_00075,BLT Wrap,food,16,1,16,0,0,2026-02-17T16:51:00.000Z
li_000284,chk_00075,Cabernet Glass,beverage,16,1,16,0,0,2026-02-17T16:54:00.000Z
li_000285,chk_00075,Lobster Tail,food,48,1,48,0,0,2026-02-17T16:57:00.000Z
li_000286,chk_00075,Craft IPA Draft,beverage,9,2,18,0,0,2026-02-17T17:00:00.000Z
li_000287,chk_00075,Old Fashioned,beverage,15,2,30,0,0,2026-02-17T17:03:00.000Z
li_000288,chk_00076,Garden Salad,food,12,1,12,0,0,2026-02-04T19:01:00.000Z
li_000289,chk_00076,Sparkling Water,beverage,4,2,8,0,0,2026-02-04T19:04:00.000Z
li_000290,chk_00077,Grilled Salmon,food,32,1,32,0,0,2025-12-22T20:32:00.000Z
li_000291,chk_00077,Loaded Nachos,food,17,1,17,0,0,2025-12-22T20:35:00.000Z
li_000292,chk_00077,Aperol Spritz,beverage,14,1,14,0,0,2025-12-22T20:38:00.000Z
li_000293,chk_00078,Aperol Spritz,beverage,14,2,28,1,0,2026-03-02T14:42:00.000Z
li_000294,chk_00078,Cheese Pizza,food,16,1,16,0,0,2026-03-02T14:45:00.000Z
li_000295,chk_00078,Crab Cake,food,28,1,28,0,1,2026-03-02T14:48:00.000Z
li_000296,chk_00078,Coors Light Draft,beverage,7,2,14,0,0,2026-03-02T14:51:00.000Z
li_000297,chk_00078,Loaded Nachos,food,17,1,17,0,0,2026-03-02T14:54:00.000Z
li_000298,chk_00078,Caprese Salad,food,15,1,15,0,0,2026-03-02T14:57:00.000Z
li_000299,chk_00079,Ranch Water,beverage,12,2,24,0,0,2026-01-18T16:13:00.000Z
li_000300,chk_00080,Moscow Mule,beverage,13,1,13,1,0,2026-02-04T18:23:00.000Z
li_000301,chk_00080,Pan-Seared Sea Bass,food,38,1,38,0,0,2026-02-04T18:26:00.000Z
li_000302,chk_00081,Grilled Salmon,food,32,1,32,0,0,2025-12-22T11:32:00.000Z
li_000303,chk_00081,Arnold Palmer,beverage,5,2,10,0,0,2025-12-22T11:35:00.000Z
li_000304,chk_00081,Braised Short Ribs,food,34,1,34,0,0,2025-12-22T11:38:00.000Z
li_000305,chk_00081,Wagyu Burger,food,21,1,21,0,0,2025-12-22T11:41:00.000Z
li_000306,chk_00081,Espresso,beverage,5,1,5,0,0,2025-12-22T11:44:00.000Z
li_000307,chk_00081,Cabernet Glass,beverage,16,2,32,0,0,2025-12-22T11:47:00.000Z
li_000308,chk_00082,Cobb Salad,food,19,1,19,0,0,2026-03-02T14:04:00.000Z
li_000309,chk_00082,Garden Salad,food,12,1,12,0,0,2026-03-02T14:07:00.000Z
li_000310,chk_00082,Old Fashioned,beverage,15,2,30,0,0,2026-03-02T14:10:00.000Z
li_000311,chk_00082,Loaded Nachos,food,17,1,17,0,0,2026-03-02T14:13:00.000Z
li_000312,chk_00082,Michelob Ultra,beverage,7,2,14,0,0,2026-03-02T14:16:00.000Z
li_000313,chk_00082,Loaded Nachos,food,17,1,17,0,0,2026-03-02T14:19:00.000Z
li_000314,chk_00083,Cobb Salad,food,19,1,19,0,0,2026-01-18T07:13:00.000Z
li_000315,chk_00083,Paloma,beverage,13,2,26,0,0,2026-01-18T07:16:00.000Z
li_000316,chk_00083,Paloma,beverage,13,1,13,0,0,2026-01-18T07:19:00.000Z
li_000317,chk_00083,Caprese Salad,food,15,1,15,0,0,2026-01-18T07:22:00.000Z
li_000318,chk_00084,BLT Wrap,food,16,1,16,0,0,2026-01-04T09:45:00.000Z
li_000319,chk_00084,Old Fashioned,beverage,15,2,30,0,0,2026-01-04T09:48:00.000Z
li_000320,chk_00084,Garden Salad,food,12,1,12,0,0,2026-01-04T09:51:00.000Z
li_000321,chk_00084,Club Sandwich,food,18,1,18,0,0,2026-01-04T09:54:00.000Z
li_000322,chk_00084,Paloma,beverage,13,1,13,0,0,2026-01-04T09:57:00.000Z
li_000323,chk_00085,Pulled Pork Sliders,food,17,1,17,0,0,2026-02-13T17:54:00.000Z
li_000324,chk_00085,Craft IPA Draft,beverage,9,1,9,0,0,2026-02-13T17:57:00.000Z
li_000325,chk_00085,Garden Salad,food,12,1,12,0,0,2026-02-13T18:00:00.000Z
li_000326,chk_00085,Fish Tacos,food,20,1,20,0,0,2026-02-13T18:03:00.000Z
li_000327,chk_00085,French Onion Soup,food,12,1,12,0,0,2026-02-13T18:06:00.000Z
li_000328,chk_00085,Pinot Noir Glass,beverage,15,1,15,0,0,2026-02-13T18:09:00.000Z
li_000329,chk_00086,Arnold Palmer,beverage,5,2,10,0,0,2026-01-30T19:26:00.000Z
li_000330,chk_00086,Bloody Mary,beverage,14,1,14,0,0,2026-01-30T19:29:00.000Z
li_000331,chk_00086,Wedge Salad,food,14,1,14,0,0,2026-01-30T19:32:00.000Z
li_000332,chk_00087,Chicken Parmigiana,food,24,1,24,0,0,2026-01-04T09:45:00.000Z
li_000333,chk_00087,Pinot Noir Glass,beverage,15,1,15,0,0,2026-01-04T09:48:00.000Z
li_000334,chk_00087,Tuna Tartare,food,22,1,22,0,0,2026-01-04T09:51:00.000Z
li_000335,chk_00087,Caprese Salad,food,15,1,15,0,0,2026-01-04T09:54:00.000Z
li_000336,chk_00087,Cappuccino,beverage,6,1,6,0,0,2026-01-04T09:57:00.000Z
li_000337,chk_00088,NY Strip Steak,food,45,1,45,0,0,2026-02-13T17:54:00.000Z
li_000338,chk_00088,Wagyu Burger,food,21,1,21,0,0,2026-02-13T17:57:00.000Z
li_000339,chk_00089,Mimosa,beverage,12,2,24,0,0,2026-01-30T19:26:00.000Z
li_000340,chk_00089,Iced Tea,beverage,4,1,4,0,0,2026-01-30T19:29:00.000Z
li_000341,chk_00089,Bloody Mary,beverage,14,2,28,0,0,2026-01-30T19:32:00.000Z
li_000342,chk_00090,Pinot Noir Glass,beverage,15,2,30,0,0,2025-12-18T12:35:00.000Z
li_000343,chk_00090,Wedge Salad,food,14,1,14,0,0,2025-12-18T12:38:00.000Z
li_000344,chk_00090,Club Sandwich,food,18,1,18,0,0,2025-12-18T12:41:00.000Z
li_000345,chk_00090,Old Fashioned,beverage,15,1,15,0,0,2025-12-18T12:44:00.000Z
li_000346,chk_00090,Mushroom Risotto,food,26,1,26,0,0,2025-12-18T12:47:00.000Z
li_000347,chk_00090,Braised Short Ribs,food,34,1,34,0,0,2025-12-18T12:50:00.000Z
li_000348,chk_00091,Old Fashioned,beverage,15,2,30,0,0,2026-02-26T14:07:00.000Z
li_000349,chk_00091,Braised Short Ribs,food,34,1,34,0,0,2026-02-26T14:10:00.000Z
li_000350,chk_00091,Modelo Draft,beverage,8,2,16,0,0,2026-02-26T14:13:00.000Z
li_000351,chk_00091,Bloody Mary,beverage,14,2,28,1,0,2026-02-26T14:16:00.000Z
li_000352,chk_00091,Chicken Parmigiana,food,24,1,24,0,0,2026-02-26T14:19:00.000Z
li_000353,chk_00091,Coors Light Draft,beverage,7,2,14,0,0,2026-02-26T14:22:00.000Z
li_000354,chk_00092,Ranch Water,beverage,12,1,12,0,0,2026-01-13T08:16:00.000Z
li_000355,chk_00092,Shrimp Scampi,food,28,1,28,0,0,2026-01-13T08:19:00.000Z
li_000356,chk_00092,Mushroom Risotto,food,26,1,26,0,0,2026-01-13T08:22:00.000Z
li_000357,chk_00092,Caesar Salad,food,16.5,1,16.5,0,0,2026-01-13T08:25:00.000Z
li_000358,chk_00093,Chicken Parmigiana,food,24,1,24,0,0,2025-12-31T10:48:00.000Z
li_000359,chk_00093,Cobb Salad,food,19,1,19,0,0,2025-12-31T10:51:00.000Z
li_000360,chk_00093,Charcuterie Board,food,24,1,24,0,0,2025-12-31T10:54:00.000Z
li_000361,chk_00093,Charcuterie Board,food,24,1,24,0,0,2025-12-31T10:57:00.000Z
li_000362,chk_00093,Turkey Club,food,18,1,18,0,0,2025-12-31T11:00:00.000Z
li_000363,chk_00094,Wedge Salad,food,14,1,14,0,0,2026-02-08T17:57:00.000Z
li_000364,chk_00094,Filet Mignon,food,52,1,52,0,0,2026-02-08T18:00:00.000Z
li_000365,chk_00095,Filet Mignon,food,52,1,52,0,0,2026-01-26T20:29:00.000Z
li_000366,chk_00095,Iced Tea,beverage,4,1,4,0,0,2026-01-26T20:32:00.000Z
li_000367,chk_00095,Wedge Salad,food,14,1,14,0,0,2026-01-26T20:35:00.000Z
li_000368,chk_00096,Grilled Chicken,food,19,1,19,0,0,2026-03-06T13:39:00.000Z
li_000369,chk_00096,Sauvignon Blanc,beverage,13,1,13,0,0,2026-03-06T13:42:00.000Z
li_000370,chk_00096,Iced Tea,beverage,4,1,4,0,0,2026-03-06T13:45:00.000Z
li_000371,chk_00096,Garden Salad,food,12,1,12,0,0,2026-03-06T13:48:00.000Z
li_000372,chk_00096,NY Strip Steak,food,45,1,45,0,0,2026-03-06T13:51:00.000Z
li_000373,chk_00096,Grilled Chicken,food,19,1,19,0,0,2026-03-06T13:54:00.000Z
li_000374,chk_00097,Cobb Salad,food,19,1,19,0,0,2026-01-26T20:07:00.000Z
li_000375,chk_00097,Grilled Chicken,food,19,1,19,0,0,2026-01-26T20:10:00.000Z
li_000376,chk_00097,Fish Tacos,food,20,1,20,0,0,2026-01-26T20:13:00.000Z
li_000377,chk_00097,Gin and Tonic,beverage,12,2,24,0,0,2026-01-26T20:16:00.000Z
li_000378,chk_00097,Caprese Salad,food,15,1,15,0,0,2026-01-26T20:19:00.000Z
li_000379,chk_00097,Hot Dog,food,9,1,9,0,0,2026-01-26T20:22:00.000Z
li_000380,chk_00098,Garden Salad,food,12,1,12,0,0,2026-01-13T08:17:00.000Z
li_000381,chk_00098,Cobb Salad,food,19,1,19,0,0,2026-01-13T08:20:00.000Z
li_000382,chk_00098,Wedge Salad,food,14,1,14,0,0,2026-01-13T08:23:00.000Z
li_000383,chk_00098,NY Strip Steak,food,45,1,45,1,0,2026-01-13T08:26:00.000Z
li_000384,chk_00099,Craft IPA Draft,beverage,9,2,18,0,0,2026-02-21T10:48:00.000Z
li_000385,chk_00099,Club Sandwich,food,18,1,18,0,0,2026-02-21T10:51:00.000Z
li_000386,chk_00099,Mushroom Risotto,food,26,1,26,0,0,2026-02-21T10:54:00.000Z
li_000387,chk_00099,Filet Mignon,food,52,1,52,0,0,2026-02-21T10:57:00.000Z
li_000388,chk_00099,Pan-Seared Sea Bass,food,38,1,38,0,0,2026-02-21T11:00:00.000Z
li_000389,chk_00100,Shrimp Scampi,food,28,1,28,0,0,2026-02-08T17:58:00.000Z
li_000390,chk_00100,Caprese Salad,food,15,1,15,0,0,2026-02-08T18:01:00.000Z
li_000391,chk_00101,Wagyu Burger,food,21,1,21,0,0,2025-12-27T20:29:00.000Z
li_000392,chk_00101,Cheese Pizza,food,16,1,16,0,0,2025-12-27T20:32:00.000Z
li_000393,chk_00101,French Onion Soup,food,12,1,12,0,0,2025-12-27T20:35:00.000Z
li_000394,chk_00102,French Onion Soup,food,12,1,12,0,0,2026-03-06T13:39:00.000Z
li_000395,chk_00102,Crab Cake,food,28,1,28,0,0,2026-03-06T13:42:00.000Z
li_000396,chk_00102,Whiskey Sour,beverage,14,2,28,0,0,2026-03-06T13:45:00.000Z
li_000397,chk_00102,Braised Short Ribs,food,34,1,34,0,0,2026-03-06T13:48:00.000Z
li_000398,chk_00102,Mushroom Risotto,food,26,1,26,0,0,2026-03-06T13:51:00.000Z
li_000399,chk_00102,Caesar Salad,food,16.5,1,16.5,0,0,2026-03-06T13:54:00.000Z
li_000400,chk_00103,Fish Tacos,food,20,1,20,0,0,2026-01-22T15:10:00.000Z
li_000401,chk_00104,Chicken Parmigiana,food,24,1,24,0,0,2026-01-09T09:20:00.000Z
li_000402,chk_00104,Lobster Tail,food,48,1,48,0,0,2026-01-09T09:23:00.000Z
li_000403,chk_00104,Modelo Draft,beverage,8,1,8,0,0,2026-01-09T09:26:00.000Z
li_000404,chk_00104,Shrimp Scampi,food,28,1,28,0,0,2026-01-09T09:29:00.000Z
li_000405,chk_00105,Chicken Parmigiana,food,24,1,24,0,0,2026-02-17T11:51:00.000Z
li_000406,chk_00105,Chicken Parmigiana,food,24,1,24,0,0,2026-02-17T11:54:00.000Z
li_000407,chk_00105,Ranch Water,beverage,12,2,24,0,0,2026-02-17T11:57:00.000Z
li_000408,chk_00105,Chicken Parmigiana,food,24,1,24,0,0,2026-02-17T12:00:00.000Z
li_000409,chk_00105,Gin and Tonic,beverage,12,2,24,0,0,2026-02-17T12:03:00.000Z
li_000410,chk_00106,Braised Short Ribs,food,34,1,34,0,0,2025-12-26T11:29:00.000Z
li_000411,chk_00106,Caprese Salad,food,15,1,15,0,0,2025-12-26T11:32:00.000Z
li_000412,chk_00106,Braised Short Ribs,food,34,1,34,0,0,2025-12-26T11:35:00.000Z
li_000413,chk_00106,Charcuterie Board,food,24,1,24,0,0,2025-12-26T11:38:00.000Z
li_000414,chk_00106,Iced Tea,beverage,4,1,4,0,0,2025-12-26T11:41:00.000Z
li_000415,chk_00107,Chicken Parmigiana,food,24,1,24,0,0,2026-03-06T14:01:00.000Z
li_000416,chk_00107,Mushroom Risotto,food,26,1,26,0,0,2026-03-06T14:04:00.000Z
li_000417,chk_00107,Chardonnay Glass,beverage,14,1,14,0,0,2026-03-06T14:07:00.000Z
li_000418,chk_00107,Shrimp Scampi,food,28,1,28,0,0,2026-03-06T14:10:00.000Z
li_000419,chk_00107,Bloody Mary,beverage,14,1,14,0,0,2026-03-06T14:13:00.000Z
li_000420,chk_00107,Bloody Mary,beverage,14,2,28,0,0,2026-03-06T14:16:00.000Z
li_000421,chk_00108,Wagyu Burger,food,21,1,21,0,0,2026-01-22T20:10:00.000Z
li_000422,chk_00109,Caprese Salad,food,15,1,15,0,0,2026-01-08T09:42:00.000Z
li_000423,chk_00109,Club Sandwich,food,18,1,18,0,0,2026-01-08T09:45:00.000Z
li_000424,chk_00109,Iced Tea,beverage,4,1,4,0,0,2026-01-08T09:48:00.000Z
li_000425,chk_00109,Espresso,beverage,5,2,10,0,0,2026-01-08T09:51:00.000Z
li_000426,chk_00110,Braised Short Ribs,food,34,1,34,0,0,2026-02-17T16:51:00.000Z
li_000427,chk_00110,BLT Wrap,food,16,1,16,0,0,2026-02-17T16:54:00.000Z
li_000428,chk_00110,Caesar Salad,food,16.5,1,16.5,0,0,2026-02-17T16:57:00.000Z
li_000429,chk_00110,Wings Basket,food,16,1,16,0,0,2026-02-17T17:00:00.000Z
li_000430,chk_00110,Sparkling Water,beverage,4,2,8,0,0,2026-02-17T17:03:00.000Z
li_000431,chk_00111,Fish Tacos,food,20,1,20,0,0,2026-02-04T18:23:00.000Z
li_000432,chk_00111,Garden Salad,food,12,1,12,0,0,2026-02-04T18:26:00.000Z
li_000433,chk_00112,NY Strip Steak,food,45,1,45,0,0,2025-12-22T11:32:00.000Z
li_000434,chk_00112,Grilled Salmon,food,32,1,32,0,0,2025-12-22T11:35:00.000Z
li_000435,chk_00112,Chardonnay Glass,beverage,14,2,28,0,0,2025-12-22T11:38:00.000Z
li_000436,chk_00113,Crab Cake,food,28,1,28,0,0,2026-02-17T16:51:00.000Z
li_000437,chk_00114,Ranch Water,beverage,12,2,24,0,0,2026-02-03T18:23:00.000Z
li_000438,chk_00114,Braised Short Ribs,food,34,1,34,0,0,2026-02-03T18:26:00.000Z
li_000439,chk_00115,Shrimp Scampi,food,28,1,28,0,0,2025-12-22T11:32:00.000Z
li_000440,chk_00115,Cabernet Glass,beverage,16,1,16,0,0,2025-12-22T11:35:00.000Z
li_000441,chk_00115,Turkey Club,food,18,1,18,0,0,2025-12-22T11:38:00.000Z
li_000442,chk_00115,Tuna Tartare,food,22,1,22,0,0,2025-12-22T11:41:00.000Z
li_000443,chk_00115,Tuna Tartare,food,22,1,22,0,0,2025-12-22T11:44:00.000Z
li_000444,chk_00115,Caprese Salad,food,15,1,15,0,0,2025-12-22T11:47:00.000Z
li_000445,chk_00116,Cobb Salad,food,19,1,19,0,0,2026-03-02T14:04:00.000Z
li_000446,chk_00116,Pulled Pork Sliders,food,17,1,17,0,0,2026-03-02T14:07:00.000Z
li_000447,chk_00116,Braised Short Ribs,food,34,1,34,0,0,2026-03-02T14:10:00.000Z
li_000448,chk_00116,Ranch Water,beverage,12,2,24,0,0,2026-03-02T14:13:00.000Z
li_000449,chk_00116,Garden Salad,food,12,1,12,0,0,2026-03-02T14:16:00.000Z
li_000450,chk_00116,Shrimp Scampi,food,28,1,28,0,0,2026-03-02T14:19:00.000Z
li_000451,chk_00117,Cheese Pizza,food,16,1,16,0,0,2026-01-17T07:13:00.000Z
li_000452,chk_00117,Moscow Mule,beverage,13,1,13,0,0,2026-01-17T07:16:00.000Z
li_000453,chk_00117,Wings Basket,food,16,1,16,0,0,2026-01-17T07:19:00.000Z
li_000454,chk_00117,Club Sandwich,food,18,1,18,0,0,2026-01-17T07:22:00.000Z
li_000455,chk_00118,Hot Dog,food,9,1,9,0,0,2026-01-04T09:45:00.000Z
li_000456,chk_00118,Garden Salad,food,12,1,12,0,0,2026-01-04T09:48:00.000Z
li_000457,chk_00118,Chardonnay Glass,beverage,14,1,14,0,0,2026-01-04T09:51:00.000Z
li_000458,chk_00118,Shrimp Scampi,food,28,1,28,0,0,2026-01-04T09:54:00.000Z
li_000459,chk_00118,Ranch Water,beverage,12,1,12,0,0,2026-01-04T09:57:00.000Z
li_000460,chk_00119,Garden Salad,food,12,1,12,0,0,2026-01-17T07:14:00.000Z
li_000461,chk_00119,Michelob Ultra,beverage,7,2,14,0,0,2026-01-17T07:17:00.000Z
li_000462,chk_00119,Garden Salad,food,12,1,12,0,0,2026-01-17T07:20:00.000Z
li_000463,chk_00119,Fish Tacos,food,20,1,20,0,0,2026-01-17T07:23:00.000Z
li_000464,chk_00120,Lobster Tail,food,48,1,48,0,0,2026-02-25T09:45:00.000Z
li_000465,chk_00120,Modelo Draft,beverage,8,2,16,0,0,2026-02-25T09:48:00.000Z
li_000466,chk_00120,Wagyu Burger,food,21,1,21,0,0,2026-02-25T09:51:00.000Z
li_000467,chk_00120,Modelo Draft,beverage,8,1,8,0,0,2026-02-25T09:54:00.000Z
li_000468,chk_00120,Garden Salad,food,12,1,12,0,0,2026-02-25T09:57:00.000Z
li_000469,chk_00121,Chardonnay Glass,beverage,14,1,14,0,0,2026-02-12T17:55:00.000Z
li_000470,chk_00121,Garden Salad,food,12,1,12,0,0,2026-02-12T17:58:00.000Z
li_000471,chk_00122,Hot Dog,food,9,1,9,0,0,2025-12-31T19:26:00.000Z
li_000472,chk_00122,Cappuccino,beverage,6,2,12,1,0,2025-12-31T19:29:00.000Z
li_000473,chk_00122,Craft IPA Draft,beverage,9,2,18,0,0,2025-12-31T19:32:00.000Z
li_000474,chk_00123,Lobster Tail,food,48,1,48,0,0,2025-12-17T12:36:00.000Z
li_000475,chk_00123,Club Sandwich,food,18,1,18,0,1,2025-12-17T12:39:00.000Z
li_000476,chk_00123,Cobb Salad,food,19,1,19,0,0,2025-12-17T12:42:00.000Z
li_000477,chk_00123,Paloma,beverage,13,2,26,0,0,2025-12-17T12:45:00.000Z
li_000478,chk_00123,Old Fashioned,beverage,15,1,15,0,0,2025-12-17T12:48:00.000Z
li_000479,chk_00123,Cheese Pizza,food,16,1,16,0,0,2025-12-17T12:51:00.000Z
li_000480,chk_00124,Gin and Tonic,beverage,12,1,12,0,0,2026-01-26T14:07:00.000Z
li_000481,chk_00124,Loaded Nachos,food,17,1,17,0,0,2026-01-26T14:10:00.000Z
li_000482,chk_00124,Arnold Palmer,beverage,5,1,5,0,0,2026-01-26T14:13:00.000Z
li_000483,chk_00124,Pan-Seared Sea Bass,food,38,1,38,0,0,2026-01-26T14:16:00.000Z
li_000484,chk_00124,Chardonnay Glass,beverage,14,1,14,0,0,2026-01-26T14:19:00.000Z
li_000485,chk_00124,Chicken Parmigiana,food,24,1,24,0,0,2026-01-26T14:22:00.000Z
li_000486,chk_00125,Wings Basket,food,16,1,16,0,0,2026-01-13T08:17:00.000Z
li_000487,chk_00125,Pulled Pork Sliders,food,17,1,17,0,0,2026-01-13T08:20:00.000Z
li_000488,chk_00125,Loaded Nachos,food,17,1,17,0,0,2026-01-13T08:23:00.000Z
li_000489,chk_00125,Garden Salad,food,12,1,12,0,0,2026-01-13T08:26:00.000Z
li_000490,chk_00126,Pulled Pork Sliders,food,17,1,17,1,0,2026-02-21T10:48:00.000Z
li_000491,chk_00126,Caesar Salad,food,16.5,1,16.5,0,0,2026-02-21T10:51:00.000Z
li_000492,chk_00126,Pulled Pork Sliders,food,17,1,17,0,0,2026-02-21T10:54:00.000Z
li_000493,chk_00126,French Onion Soup,food,12,1,12,0,0,2026-02-21T10:57:00.000Z
li_000494,chk_00126,Sauvignon Blanc,beverage,13,2,26,0,0,2026-02-21T11:00:00.000Z
li_000495,chk_00127,NY Strip Steak,food,45,1,45,0,0,2026-02-08T17:58:00.000Z
li_000496,chk_00127,Grilled Salmon,food,32,1,32,0,0,2026-02-08T18:01:00.000Z
li_000497,chk_00128,Caesar Salad,food,16.5,1,16.5,0,0,2025-12-17T12:58:00.000Z
li_000498,chk_00128,Craft IPA Draft,beverage,9,2,18,0,0,2025-12-17T13:01:00.000Z
li_000499,chk_00128,Coors Light Draft,beverage,7,2,14,0,0,2025-12-17T13:04:00.000Z
li_000500,chk_00128,Mushroom Risotto,food,26,1,26,1,0,2025-12-17T13:07:00.000Z
li_000501,chk_00128,French Onion Soup,food,12,1,12,0,0,2025-12-17T13:10:00.000Z
li_000502,chk_00128,Caesar Salad,food,16.5,1,16.5,0,0,2025-12-17T13:13:00.000Z
li_000503,chk_00129,Caprese Salad,food,15,1,15,0,0,2026-01-26T20:07:00.000Z
li_000504,chk_00129,Moscow Mule,beverage,13,2,26,0,0,2026-01-26T20:10:00.000Z
li_000505,chk_00129,Wedge Salad,food,14,1,14,0,0,2026-01-26T20:13:00.000Z
li_000506,chk_00129,Cheese Pizza,food,16,1,16,0,0,2026-01-26T20:16:00.000Z
li_000507,chk_00129,Garden Salad,food,12,1,12,0,0,2026-01-26T20:19:00.000Z
li_000508,chk_00129,Sauvignon Blanc,beverage,13,1,13,0,0,2026-01-26T20:22:00.000Z
li_000509,chk_00130,Caprese Salad,food,15,1,15,0,0,2026-01-12T08:39:00.000Z
li_000510,chk_00130,Mushroom Risotto,food,26,1,26,0,0,2026-01-12T08:42:00.000Z
li_000511,chk_00130,Loaded Nachos,food,17,1,17,0,0,2026-01-12T08:45:00.000Z
li_000512,chk_00130,Fish Tacos,food,20,1,20,0,0,2026-01-12T08:48:00.000Z
li_000513,chk_00131,Cobb Salad,food,19,1,19,1,0,2026-02-21T15:48:00.000Z
li_000514,chk_00131,Aperol Spritz,beverage,14,2,28,0,0,2026-02-21T15:51:00.000Z
li_000515,chk_00131,Tuna Tartare,food,22,1,22,0,0,2026-02-21T15:54:00.000Z
li_000516,chk_00131,Pinot Noir Glass,beverage,15,2,30,1,0,2026-02-21T15:57:00.000Z
li_000517,chk_00131,Mimosa,beverage,12,1,12,0,0,2026-02-21T16:00:00.000Z
li_000518,chk_00132,Iced Tea,beverage,4,2,8,0,0,2026-02-08T17:20:00.000Z
li_000519,chk_00132,Filet Mignon,food,52,1,52,0,0,2026-02-08T17:23:00.000Z
li_000520,chk_00133,Filet Mignon,food,52,1,52,0,0,2025-12-26T11:29:00.000Z
li_000521,chk_00133,Michelob Ultra,beverage,7,2,14,0,0,2025-12-26T11:32:00.000Z
li_000522,chk_00133,Hot Dog,food,9,1,9,0,0,2025-12-26T11:35:00.000Z
li_000523,chk_00134,Hot Dog,food,9,1,9,0,0,2026-03-06T14:01:00.000Z
li_000524,chk_00134,Hot Dog,food,9,1,9,0,0,2026-03-06T14:04:00.000Z
li_000525,chk_00134,Moscow Mule,beverage,13,1,13,0,0,2026-03-06T14:07:00.000Z
li_000526,chk_00134,Grilled Chicken,food,19,1,19,0,0,2026-03-06T14:10:00.000Z
li_000527,chk_00134,Arnold Palmer,beverage,5,1,5,0,0,2026-03-06T14:13:00.000Z
li_000528,chk_00134,Wings Basket,food,16,1,16,1,0,2026-03-06T14:16:00.000Z
li_000529,chk_00135,Fish Tacos,food,20,1,20,0,0,2026-02-08T17:20:00.000Z
li_000530,chk_00135,Corona,beverage,8,1,8,0,0,2026-02-08T17:23:00.000Z
li_000531,chk_00136,Wings Basket,food,16,1,16,0,0,2025-12-26T11:29:00.000Z
li_000532,chk_00136,Old Fashioned,beverage,15,2,30,0,0,2025-12-26T11:32:00.000Z
li_000533,chk_00136,Fish Tacos,food,20,1,20,0,0,2025-12-26T11:35:00.000Z
li_000534,chk_00136,Charcuterie Board,food,24,1,24,0,0,2025-12-26T11:38:00.000Z
li_000535,chk_00136,Mimosa,beverage,12,2,24,0,0,2025-12-26T11:41:00.000Z
li_000536,chk_00137,Cheese Pizza,food,16,1,16,0,0,2026-03-06T14:01:00.000Z
li_000537,chk_00137,Tuna Tartare,food,22,1,22,0,0,2026-03-06T14:04:00.000Z
li_000538,chk_00137,Wedge Salad,food,14,1,14,0,0,2026-03-06T14:07:00.000Z
li_000539,chk_00137,Cheese Pizza,food,16,1,16,0,0,2026-03-06T14:10:00.000Z
li_000540,chk_00137,Shrimp Scampi,food,28,1,28,0,0,2026-03-06T14:13:00.000Z
li_000541,chk_00137,Wagyu Burger,food,21,1,21,0,0,2026-03-06T14:16:00.000Z
li_000542,chk_00138,Caesar Salad,food,16.5,1,16.5,0,0,2026-01-21T20:11:00.000Z
li_000543,chk_00138,Caprese Salad,food,15,1,15,0,0,2026-01-21T20:14:00.000Z
li_000544,chk_00138,Club Sandwich,food,18,1,18,0,0,2026-01-21T20:17:00.000Z
li_000545,chk_00139,Pinot Noir Glass,beverage,15,1,15,0,0,2026-01-08T09:42:00.000Z
li_000546,chk_00139,Wings Basket,food,16,1,16,0,0,2026-01-08T09:45:00.000Z
li_000547,chk_00139,BLT Wrap,food,16,1,16,0,0,2026-01-08T09:48:00.000Z
li_000548,chk_00139,Chardonnay Glass,beverage,14,2,28,0,0,2026-01-08T09:51:00.000Z
li_000549,chk_00140,Club Sandwich,food,18,1,18,0,0,2026-02-16T16:52:00.000Z
li_000550,chk_00141,Aperol Spritz,beverage,14,2,28,0,0,2026-03-02T09:42:00.000Z
li_000551,chk_00141,Tuna Tartare,food,22,1,22,0,0,2026-03-02T09:45:00.000Z
li_000552,chk_00141,Filet Mignon,food,52,1,52,0,0,2026-03-02T09:48:00.000Z
li_000553,chk_00141,NY Strip Steak,food,45,1,45,0,0,2026-03-02T09:51:00.000Z
li_000554,chk_00142,Old Fashioned,beverage,15,1,15,0,0,2026-02-16T16:52:00.000Z
li_000555,chk_00143,Espresso,beverage,5,2,10,0,0,2026-01-04T18:23:00.000Z
li_000556,chk_00143,Grilled Chicken,food,19,1,19,0,0,2026-01-04T18:26:00.000Z
li_000557,chk_00144,Wagyu Burger,food,21,1,21,0,0,2025-12-22T12:33:00.000Z
li_000558,chk_00144,Whiskey Sour,beverage,14,2,28,0,0,2025-12-22T12:36:00.000Z
li_000559,chk_00144,Margarita,beverage,14,1,14,0,0,2025-12-22T12:39:00.000Z
li_000560,chk_00144,Fish Tacos,food,20,1,20,0,0,2025-12-22T12:42:00.000Z
li_000561,chk_00144,Mimosa,beverage,12,1,12,0,0,2025-12-22T12:45:00.000Z
li_000562,chk_00144,Chicken Parmigiana,food,24,1,24,0,0,2025-12-22T12:48:00.000Z
li_000563,chk_00145,Hot Dog,food,9,1,9,0,0,2026-01-30T14:04:00.000Z
li_000564,chk_00145,Hot Dog,food,9,1,9,0,0,2026-01-30T14:07:00.000Z
