Payment ID,Chk#,Settlement Method,Amount,Settlement Time,Split
pay_001579,chk_01579,cash,197.63,2026-02-07 20:14:00,0
pay_001580,chk_01580,credit_card,147.9,2025-12-29 11:55:00,0
pay_001581,chk_01581,cash,66.3,2026-02-07 20:14:00,0
pay_001582,chk_01582,member_charge,103.35,2026-01-25 21:17:00,0
pay_001583,chk_01583,credit_card,201.31,2026-03-05 14:37:00,0
pay_001584,chk_01584,cash,34.97,2026-01-20 15:39:00,0
pay_001585,chk_01585,member_charge,147.28,2026-01-07 09:58:00,0
pay_001586,chk_01586,credit_card,173.19,2026-02-16 13:01:00,0
pay_001587,chk_01587,member_charge,194.91,2025-12-21 13:23:00,0
pay_001588,chk_01588,cash,207.39,2026-02-28 15:05:00,0
pay_001589,chk_01589,member_charge,46.62,2026-01-16 07:45:00,0
pay_001590,chk_01590,credit_card,152.12,2026-01-03 11:27:00,0
pay_001591,chk_01591,cash,185.96,2026-02-11 19:08:00,1
pay_001592,chk_01592,member_charge,80.95,2026-01-29 20:49:00,0
pay_001593,chk_01593,cash,55.66,2026-02-11 19:09:00,0
pay_001594,chk_01594,member_charge,74.75,2026-01-29 20:50:00,0
pay_001595,chk_01595,credit_card,191.43,2026-03-09 13:31:00,0
pay_001596,chk_01596,cash,23.13,2026-02-24 16:11:00,0
pay_001597,chk_01597,member_charge,135.72,2026-01-11 08:52:00,0
pay_001598,chk_01598,member_charge,135.72,2026-01-11 08:52:00,0
pay_001599,chk_01599,credit_card,149.15,2026-02-20 11:55:00,0
pay_001600,chk_01600,cash,67.58,2026-02-06 20:15:00,0
pay_001601,chk_01601,cash,202.54,2026-03-05 13:59:00,0
pay_001602,chk_01602,cash,36.26,2026-01-20 07:39:00,0
pay_001603,chk_01603,credit_card,148.6,2026-01-07 10:21:00,1
pay_001604,chk_01604,credit_card,174.45,2026-02-15 18:02:00,1
pay_001605,chk_01605,member_charge,79.05,2026-02-02 19:43:00,0
pay_001606,chk_01606,member_charge,117.48,2025-12-20 13:23:00,1
pay_001607,chk_01607,member_charge,81.53,2026-02-02 19:44:00,0
pay_001608,chk_01608,member_charge,196.25,2025-12-20 13:24:00,0
pay_001609,chk_01609,cash,214.31,2026-02-28 15:05:00,0
pay_001610,chk_01610,member_charge,125.28,2026-01-16 07:46:00,0
pay_001611,chk_01611,credit_card,144.89,2026-01-02 11:27:00,0
pay_001612,chk_01612,credit_card,138.89,2026-02-24 11:49:00,0
pay_001613,chk_01613,cash,56.93,2026-02-11 19:09:00,0
pay_001614,chk_01614,member_charge,76.08,2025-12-29 20:11:00,0
pay_001615,chk_01615,cash,24.42,2026-01-24 21:34:00,0
pay_001616,chk_01616,credit_card,137.03,2026-01-11 09:15:00,0
pay_001617,chk_01617,credit_card,150.41,2026-02-19 16:56:00,0
pay_001618,chk_01618,member_charge,67.58,2026-02-06 19:37:00,0
pay_001619,chk_01619,member_charge,106,2025-12-25 12:18:00,0
pay_001620,chk_01620,credit_card,203.78,2026-03-04 14:37:00,1
pay_001621,chk_01621,cash,36.26,2026-01-20 16:40:00,0
pay_001622,chk_01622,member_charge,184.18,2025-12-24 12:18:00,0
pay_001623,chk_01623,cash,210.38,2026-03-04 13:59:00,0
pay_001624,chk_01624,cash,113.96,2026-01-20 07:40:00,0
pay_001625,chk_01625,credit_card,141.93,2026-01-06 10:21:00,0
pay_001626,chk_01626,credit_card,45.54,2026-02-15 18:03:00,0
pay_001627,chk_01627,credit_card,46.81,2026-02-15 18:03:00,1
pay_001628,chk_01628,member_charge,82.85,2026-02-01 19:05:00,0
pay_001629,chk_01629,member_charge,197.58,2025-12-20 13:25:00,0
pay_001630,chk_01630,cash,207.59,2026-02-28 15:28:00,0
pay_001631,chk_01631,credit_card,126.59,2026-01-15 08:09:00,0
pay_001632,chk_01632,credit_card,140.14,2026-02-23 16:51:00,0
pay_001633,chk_01633,member_charge,56.93,2026-02-10 19:09:00,0
pay_001634,chk_01634,member_charge,75.08,2025-12-29 20:12:00,0
pay_001635,chk_01635,credit_card,193.9,2026-03-08 14:31:00,0
pay_001636,chk_01636,cash,25.7,2026-01-24 16:35:00,0
pay_001637,chk_01637,member_charge,137.03,2026-01-11 08:53:00,0
pay_001638,chk_01638,cash,200.18,2026-03-08 14:53:00,0
pay_001639,chk_01639,cash,102.8,2026-01-24 21:35:00,0
pay_001640,chk_01640,credit_card,130.91,2026-01-10 09:15:00,0
pay_001641,chk_01641,credit_card,21.14,2026-02-19 17:57:00,0
pay_001642,chk_01642,member_charge,68.85,2026-02-06 19:38:00,0
pay_001643,chk_01643,member_charge,72.33,2026-02-06 18:59:00,0
pay_001644,chk_01644,member_charge,186.9,2025-12-24 12:19:00,1
pay_001645,chk_01645,cash,211.65,2026-03-04 14:22:00,0
pay_001646,chk_01646,cash,115.26,2026-01-19 07:41:00,1
pay_001647,chk_01647,credit_card,143.18,2026-02-28 10:45:00,0
pay_001648,chk_01648,credit_card,46.81,2026-02-14 18:03:00,0
pay_001649,chk_01649,member_charge,82.85,2026-01-02 20:06:00,0
pay_001650,chk_01650,credit_card,198.92,2025-12-19 13:25:00,0
pay_001651,chk_01651,cash,208.88,2026-01-28 15:29:00,0
pay_001652,chk_01652,member_charge,126.59,2026-01-15 07:47:00,0
pay_001653,chk_01653,credit_card,140.14,2026-02-23 11:51:00,0
pay_001654,chk_01654,cash,92.52,2026-01-28 20:29:00,0
pay_001655,chk_01655,credit_card,127.89,2026-01-15 08:09:00,0
pay_001656,chk_01656,credit_card,141.38,2026-02-23 16:51:00,0
pay_001657,chk_01657,member_charge,58.19,2026-02-10 18:32:00,0
pay_001658,chk_01658,member_charge,76.4,2025-12-28 11:13:00,0
pay_001659,chk_01659,cash,195.13,2026-03-08 14:53:00,0
pay_001660,chk_01660,member_charge,166.9,2025-12-28 11:13:00,1
pay_001661,chk_01661,cash,201.45,2026-03-08 14:54:00,0
pay_001662,chk_01662,cash,104.9,2026-01-23 21:36:00,0
pay_001663,chk_01663,credit_card,132.15,2026-01-10 09:15:00,0
pay_001664,chk_01664,credit_card,36.4,2026-02-18 17:57:00,0
pay_001665,chk_01665,member_charge,72.33,2026-01-06 19:00:00,0
pay_001666,chk_01666,member_charge,188.24,2025-12-24 12:19:00,0
pay_001667,chk_01667,credit_card,116.55,2026-01-19 08:03:00,0
pay_001668,chk_01668,credit_card,144.42,2026-02-27 15:45:00,0
pay_001669,chk_01669,member_charge,48.07,2026-02-14 17:26:00,0
pay_001670,chk_01670,member_charge,84.16,2026-01-01 11:07:00,0
pay_001671,chk_01671,cash,200.25,2025-12-19 13:47:00,0
pay_001672,chk_01672,cash,226.16,2026-01-28 20:29:00,0
pay_001673,chk_01673,cash,189.75,2025-12-19 13:47:00,1
pay_001674,chk_01674,cash,83.52,2026-01-27 20:29:00,0
pay_001675,chk_01675,credit_card,121.03,2026-01-14 09:10:00,0
pay_001676,chk_01676,credit_card,26.15,2026-02-23 16:51:00,0
pay_001677,chk_01677,member_charge,61.34,2026-01-10 17:54:00,0
pay_001678,chk_01678,member_charge,168.23,2025-12-28 12:13:00,0
pay_001679,chk_01679,cash,202.73,2026-02-05 15:17:00,0
pay_001680,chk_01680,credit_card,133.38,2026-03-03 14:39:00,0
pay_001681,chk_01681,cash,37.65,2026-02-18 17:20:00,0
pay_001682,chk_01682,member_charge,73.64,2026-01-05 10:01:00,0
pay_001683,chk_01683,credit_card,189.57,2025-12-23 12:41:00,0
pay_001684,chk_01684,cash,214.2,2026-02-01 20:23:00,0
pay_001685,chk_01685,cash,116.55,2026-01-18 07:42:00,0
pay_001686,chk_01686,cash,81.6,2026-01-31 20:23:00,0
pay_001687,chk_01687,credit_card,120.15,2026-01-18 08:04:00,0
pay_001688,chk_01688,credit_card,219.12,2026-02-27 15:45:00,0
pay_001689,chk_01689,member_charge,50.9,2026-02-13 17:27:00,0
pay_001690,chk_01690,member_charge,163.06,2026-01-01 11:07:00,0
pay_001691,chk_01691,cash,200.25,2025-12-19 13:49:00,0
pay_001692,chk_01692,cash,227.45,2026-01-27 20:30:00,0
pay_001693,chk_01693,member_charge,157.38,2026-01-01 11:07:00,0
pay_001694,chk_01694,cash,191.02,2025-12-19 14:11:00,0
pay_001695,chk_01695,cash,84.81,2026-01-27 20:30:00,0
pay_001696,chk_01696,credit_card,122.27,2026-01-14 09:33:00,0
pay_001697,chk_01697,credit_card,27.61,2026-02-22 16:52:00,0
pay_001698,chk_01698,cash,27.61,2026-02-22 16:14:00,0
pay_001699,chk_01699,member_charge,62.64,2026-01-10 08:55:00,0
pay_001700,chk_01700,member_charge,169.55,2025-12-27 12:14:00,0
pay_001701,chk_01701,cash,204,2026-02-05 15:17:00,0
pay_001702,chk_01702,cash,106.19,2026-01-22 21:37:00,0
pay_001703,chk_01703,credit_card,133.38,2026-03-03 09:39:00,0
pay_001704,chk_01704,credit_card,38.91,2026-02-18 17:59:00,0
pay_001705,chk_01705,member_charge,74.96,2026-01-05 19:01:00,0
pay_001706,chk_01706,member_charge,189.57,2025-12-23 12:21:00,0
pay_001707,chk_01707,member_charge,109.47,2026-01-22 21:59:00,0
pay_001708,chk_01708,credit_card,207.48,2026-03-03 15:39:00,0
pay_001709,chk_01709,cash,38.91,2026-02-18 17:21:00,0
pay_001710,chk_01710,member_charge,74.96,2026-01-05 10:01:00,0
pay_001711,chk_01711,credit_card,189.57,2025-12-23 12:43:00,0
pay_001712,chk_01712,cash,214.2,2026-01-31 20:24:00,0
pay_001713,chk_01713,credit_card,117.85,2026-01-18 08:04:00,0
pay_001714,chk_01714,credit_card,180.9,2025-12-23 13:05:00,0
pay_001715,chk_01715,cash,82.88,2026-01-31 20:24:00,0
pay_001716,chk_01716,credit_card,121.49,2026-01-18 08:27:00,0
pay_001717,chk_01717,credit_card,220.37,2026-02-26 15:46:00,0
pay_001718,chk_01718,member_charge,52.2,2026-02-13 18:27:00,0
pay_001719,chk_01719,member_charge,52.2,2026-01-14 17:49:00,0
pay_001720,chk_01720,member_charge,158.95,2025-12-31 11:08:00,0
pay_001721,chk_01721,cash,192.28,2026-02-09 14:11:00,0
pay_001722,chk_01722,cash,86.09,2026-01-27 20:31:00,0
pay_001723,chk_01723,credit_card,123.5,2026-03-07 09:33:00,0
pay_001724,chk_01724,credit_card,28.87,2026-02-22 16:53:00,1
pay_001725,chk_01725,member_charge,63.95,2026-01-09 17:55:00,0
pay_001726,chk_01726,member_charge,169.55,2025-12-27 12:15:00,1
pay_001727,chk_01727,cash,204,2026-02-04 15:18:00,1
pay_001728,chk_01728,credit_card,123.5,2026-03-07 14:33:00,0
pay_001729,chk_01729,cash,28.87,2026-02-22 16:15:00,0
pay_001730,chk_01730,member_charge,63.95,2026-01-09 08:55:00,1
pay_001731,chk_01731,credit_card,169.55,2025-12-27 12:37:00,0
pay_001732,chk_01732,cash,204,2026-02-04 20:18:00,0
pay_001733,chk_01733,member_charge,107.49,2026-01-22 21:59:00,0
pay_001734,chk_01734,credit_card,134.62,2026-03-03 15:39:00,0
pay_001735,chk_01735,cash,72.68,2026-02-04 20:18:00,0
pay_001736,chk_01736,member_charge,110.81,2026-01-22 22:00:00,0
pay_001737,chk_01737,credit_card,208.72,2026-03-02 15:40:00,0
pay_001738,chk_01738,cash,41.44,2026-02-17 17:21:00,1
pay_001739,chk_01739,member_charge,153.86,2026-01-05 10:02:00,0
pay_001740,chk_01740,credit_card,180.9,2025-12-22 12:43:00,0
pay_001741,chk_01741,member_charge,153.86,2026-01-04 10:02:00,0
pay_001742,chk_01742,cash,182.16,2026-02-13 13:05:00,0
pay_001743,chk_01743,cash,84.81,2026-01-31 20:25:00,0
pay_001744,chk_01744,credit_card,122.82,2025-12-18 08:27:00,0
pay_001745,chk_01745,credit_card,221.61,2026-02-26 15:47:00,0
pay_001746,chk_01746,member_charge,53.51,2026-01-13 17:49:00,0
pay_001747,chk_01747,member_charge,158.95,2025-12-31 11:09:00,0
pay_001748,chk_01748,cash,192.28,2025-12-18 14:12:00,0
pay_001749,chk_01749,cash,86.38,2026-01-26 21:31:00,0
pay_001750,chk_01750,cash,221.61,2026-02-26 15:09:00,0
pay_001751,chk_01751,member_charge,53.51,2026-01-13 08:49:00,1
pay_001752,chk_01752,credit_card,158.95,2025-12-31 11:31:00,0
pay_001753,chk_01753,cash,192.28,2026-02-08 19:12:00,0
pay_001754,chk_01754,member_charge,86.38,2026-01-26 21:53:00,1
pay_001755,chk_01755,credit_card,124.74,2026-03-07 14:33:00,0
pay_001756,chk_01756,cash,28.87,2026-02-21 16:53:00,0
pay_001757,chk_01757,member_charge,63.95,2026-01-09 17:55:00,0
pay_001758,chk_01758,member_charge,80.38,2026-01-26 21:53:00,0
pay_001759,chk_01759,credit_card,198.84,2026-03-07 14:34:00,0
pay_001760,chk_01760,cash,31.08,2026-02-21 16:15:00,0
pay_001761,chk_01761,member_charge,142.25,2026-01-09 08:56:00,0
pay_001762,chk_01762,credit_card,160.43,2025-12-26 12:37:00,0
pay_001763,chk_01763,cash,73.95,2026-02-04 20:19:00,0
pay_001764,chk_01764,credit_card,155.43,2026-02-17 12:59:00,0
pay_001765,chk_01765,cash,73.95,2026-02-04 20:19:00,0
pay_001766,chk_01766,member_charge,112.14,2025-12-22 21:21:00,0
pay_001767,chk_01767,credit_card,210.41,2026-03-02 15:41:00,1
pay_001768,chk_01768,cash,42.74,2026-02-17 16:43:00,0
pay_001769,chk_01769,member_charge,155.17,2026-01-04 10:03:00,1
pay_001770,chk_01770,cash,182.16,2025-12-22 13:06:00,0
pay_001771,chk_01771,cash,86.1,2026-01-30 20:25:00,0
pay_001772,chk_01772,credit_card,124.16,2026-01-17 08:27:00,0
pay_001773,chk_01773,cash,42.74,2026-01-17 07:43:00,0
pay_001774,chk_01774,credit_card,155.17,2026-01-04 10:25:00,0
pay_001775,chk_01775,cash,182.16,2026-02-13 19:06:00,0
pay_001776,chk_01776,member_charge,86.1,2026-01-30 20:47:00,0
pay_001777,chk_01777,credit_card,124.16,2025-12-18 13:27:00,0
pay_001778,chk_01778,credit_card,221.61,2026-02-25 15:47:00,0
pay_001779,chk_01779,member_charge,53.51,2026-01-13 17:49:00,0
pay_001780,chk_01780,member_charge,160.28,2025-12-31 11:09:00,0
pay_001781,chk_01781,credit_card,204.26,2025-12-18 13:28:00,0
pay_001782,chk_01782,cash,230.02,2026-02-25 15:09:00,0
pay_001783,chk_01783,member_charge,131.81,2026-01-13 08:50:00,0
pay_001784,chk_01784,credit_card,151.39,2025-12-31 11:31:00,0
pay_001785,chk_01785,cash,63.25,2026-02-08 19:13:00,0
pay_001786,chk_01786,member_charge,87.66,2026-01-26 21:54:00,0
pay_001787,chk_01787,cash,63.25,2026-02-08 19:13:00,0
pay_001788,chk_01788,member_charge,81.7,2026-01-26 21:15:00,0
pay_001789,chk_01789,credit_card,198.84,2026-03-06 14:35:00,0
pay_001790,chk_01790,cash,31.08,2026-02-21 16:38:00,1
pay_001791,chk_01791,member_charge,143.55,2026-01-08 09:57:00,0
pay_001792,chk_01792,credit_card,144.65,2026-01-08 10:19:00,0
pay_001793,chk_01793,credit_card,156.68,2026-02-17 18:00:00,0
pay_001794,chk_01794,cash,75.23,2026-02-03 20:19:00,0
pay_001795,chk_01795,member_charge,113.48,2025-12-22 21:21:00,0
pay_001796,chk_01796,credit_card,211.65,2026-03-02 15:41:00,0
pay_001797,chk_01797,cash,42.74,2026-01-17 16:44:00,0
pay_001798,chk_01798,member_charge,156.49,2026-01-04 10:03:00,1
pay_001799,chk_01799,cash,183.43,2026-02-12 14:07:00,0
pay_001800,chk_01800,cash,219.74,2026-03-01 15:03:00,0
pay_001801,chk_01801,cash,120.44,2026-01-17 07:44:00,0
pay_001802,chk_01802,credit_card,156.49,2026-01-04 10:25:00,0
pay_001803,chk_01803,cash,183.43,2026-02-12 19:07:00,0
pay_001804,chk_01804,member_charge,87.38,2026-01-30 20:48:00,0
pay_001805,chk_01805,credit_card,125.49,2025-12-17 13:29:00,0
pay_001806,chk_01806,cash,222.86,2026-02-25 15:09:00,1
pay_001807,chk_01807,member_charge,90.1,2026-01-30 20:09:00,0
pay_001808,chk_01808,credit_card,204.26,2025-12-17 13:29:00,0
pay_001809,chk_01809,cash,230.02,2026-02-25 16:32:00,0
pay_001810,chk_01810,member_charge,133.11,2026-01-12 08:51:00,0
pay_001811,chk_01811,credit_card,146.64,2025-12-30 11:31:00,0
pay_001812,chk_01812,credit_card,146.64,2026-02-21 11:54:00,0
pay_001813,chk_01813,cash,64.52,2026-02-07 19:13:00,0
pay_001814,chk_01814,member_charge,83.03,2025-12-26 21:16:00,0
pay_001815,chk_01815,credit_card,200.07,2026-03-06 14:35:00,0
pay_001816,chk_01816,cash,32.38,2026-01-21 16:39:00,0
pay_001817,chk_01817,member_charge,145.97,2026-01-08 09:57:00,1
pay_001818,chk_01818,credit_card,171.94,2026-02-16 13:01:00,0
pay_001819,chk_01819,cash,75.23,2026-02-03 20:20:00,0
pay_001820,chk_01820,cash,33.67,2026-01-21 21:39:00,0
pay_001821,chk_01821,credit_card,145.97,2026-01-08 10:19:00,0
pay_001822,chk_01822,credit_card,171.94,2026-02-16 18:01:00,0
pay_001823,chk_01823,member_charge,76.5,2026-02-03 19:42:00,0
pay_001824,chk_01824,member_charge,114.81,2025-12-21 13:23:00,0
pay_001825,chk_01825,cash,212.9,2026-03-01 15:03:00,0
pay_001826,chk_01826,cash,44.03,2026-01-17 07:44:00,0
pay_001827,chk_01827,member_charge,193.58,2025-12-21 13:23:00,0
pay_001828,chk_01828,cash,219.74,2026-03-01 15:04:00,0
pay_001829,chk_01829,cash,121.73,2026-01-17 07:44:00,0
pay_001830,chk_01830,credit_card,149.4,2026-01-03 10:25:00,0
pay_001831,chk_01831,cash,53.13,2026-02-12 19:07:00,0
pay_001832,chk_01832,cash,54.4,2026-02-12 19:07:00,1
pay_001833,chk_01833,member_charge,91.43,2025-12-30 20:10:00,0
pay_001834,chk_01834,credit_card,205.59,2025-12-17 13:29:00,0
pay_001835,chk_01835,cash,231.3,2026-01-25 16:33:00,0
pay_001836,chk_01836,member_charge,134.42,2026-01-12 08:51:00,0
pay_001837,chk_01837,credit_card,147.9,2026-02-20 11:55:00,1
pay_001838,chk_01838,cash,65.03,2026-02-07 20:14:00,0
pay_001839,chk_01839,member_charge,102.03,2026-01-25 21:17:00,0
pay_001840,chk_01840,credit_card,201.31,2026-03-05 14:35:00,0
pay_001841,chk_01841,credit_card,134.42,2026-01-12 09:13:00,1
pay_001842,chk_01842,credit_card,147.9,2026-02-20 16:55:00,0
pay_001843,chk_01843,member_charge,66.3,2026-02-07 19:36:00,0
pay_001844,chk_01844,member_charge,103.35,2025-12-26 12:17:00,0
pay_001845,chk_01845,cash,201.31,2026-03-05 14:57:00,0
pay_001846,chk_01846,cash,33.67,2026-01-21 21:39:00,0
pay_001847,chk_01847,credit_card,147.28,2026-01-07 09:57:00,1
pay_001848,chk_01848,cash,207.83,2026-03-05 14:57:00,0
pay_001849,chk_01849,cash,111.37,2026-01-21 21:39:00,0
pay_001850,chk_01850,credit_card,139.44,2026-01-07 10:19:00,0
pay_001851,chk_01851,credit_card,42.67,2026-02-16 18:01:00,0
pay_001852,chk_01852,member_charge,78.9,2026-02-03 19:42:00,0
pay_001853,chk_01853,member_charge,194.91,2025-12-21 13:23:00,0
pay_001854,chk_01854,member_charge,80.22,2026-01-03 19:04:00,0
pay_001855,chk_01855,member_charge,194.91,2025-12-21 13:23:00,0
pay_001856,chk_01856,cash,205.02,2026-01-29 15:27:00,1
pay_001857,chk_01857,member_charge,123.03,2026-01-16 07:45:00,0
pay_001858,chk_01858,credit_card,137.65,2026-01-03 10:49:00,0
pay_001859,chk_01859,cash,54.4,2026-02-11 19:08:00,0
pay_001860,chk_01860,member_charge,73.43,2026-01-29 20:11:00,0
pay_001861,chk_01861,credit_card,191.43,2025-12-17 13:29:00,0
pay_001862,chk_01862,cash,23.13,2026-02-24 16:11:00,0
pay_001863,chk_01863,credit_card,137.65,2026-02-24 16:49:00,0
pay_001864,chk_01864,member_charge,54.4,2026-02-11 18:30:00,0
pay_001865,chk_01865,cash,100.23,2026-01-25 21:33:00,0
pay_001866,chk_01866,member_charge,182.85,2025-12-25 12:17:00,1
pay_001867,chk_01867,cash,209.1,2026-03-05 14:21:00,0
pay_001868,chk_01868,cash,112.67,2026-01-20 07:39:00,0
pay_001869,chk_01869,member_charge,43.93,2026-02-15 18:02:00,0
pay_001870,chk_01870,member_charge,80.22,2026-01-03 19:05:00,0
pay_001871,chk_01871,member_charge,196.25,2025-12-20 13:23:00,0
pay_001872,chk_01872,credit_card,118.56,2026-01-16 08:08:00,0
pay_001873,chk_01873,cash,198.9,2026-03-09 15:15:00,0
pay_001874,chk_01874,member_charge,69.7,2026-01-07 18:59:00,0
pay_001875,chk_01875,member_charge,184.18,2025-12-25 12:17:00,0
pay_001876,chk_01876,credit_card,141.93,2026-02-28 15:43:00,0
pay_001877,chk_01877,cash,80.95,2026-01-28 20:28:00,0
pay_001878,chk_01878,member_charge,165.58,2025-12-29 11:12:00,0
pay_001879,chk_01879,cash,200.18,2026-02-06 15:15:00,1
pay_001880,chk_01880,cash,35.14,2026-02-19 17:19:00,0
pay_001881,chk_01881,member_charge,71.01,2026-01-06 09:59:00,0
pay_001882,chk_01882,member_charge,117.48,2026-01-19 08:02:00,1
pay_001883,chk_01883,cash,188.49,2026-02-10 14:09:00,0
pay_001884,chk_01884,cash,82.24,2026-01-28 20:29:00,0
pay_001885,chk_01885,credit_card,119.8,2026-03-08 08:31:00,0
pay_001886,chk_01886,member_charge,60.03,2026-01-11 08:53:00,0
pay_001887,chk_01887,credit_card,166.9,2025-12-28 11:35:00,0
pay_001888,chk_01888,credit_card,205.01,2026-03-04 14:37:00,0
pay_001889,chk_01889,cash,37.56,2026-02-19 17:19:00,0
pay_001890,chk_01890,cash,80.33,2026-02-01 20:23:00,0
pay_001891,chk_01891,credit_card,118.82,2026-01-19 08:25:00,0
pay_001892,chk_01892,credit_card,209.88,2026-02-27 15:45:00,0
pay_001893,chk_01893,credit_card,156.06,2026-01-01 11:07:00,0
pay_001894,chk_01894,cash,189.75,2026-02-10 14:10:00,0
pay_001895,chk_01895,cash,26.99,2026-02-23 16:13:00,0
pay_001896,chk_01896,member_charge,108.14,2026-01-23 21:19:00,0
pay_001897,chk_01897,credit_card,206.25,2026-03-03 14:39:00,0
pay_001898,chk_01898,cash,38.85,2026-02-18 17:20:00,0
pay_001899,chk_01899,credit_card,179.63,2026-02-14 13:04:00,0
pay_001900,chk_01900,cash,81.6,2026-02-01 20:23:00,0
pay_001901,chk_01901,credit_card,120.15,2025-12-19 08:25:00,0
pay_001902,chk_01902,member_charge,50.9,2026-01-14 08:48:00,0
pay_001903,chk_01903,credit_card,196.37,2026-03-08 14:33:00,0
pay_001904,chk_01904,cash,71.4,2026-02-05 20:17:00,1
pay_001905,chk_01905,member_charge,109.47,2025-12-23 21:19:00,0
pay_001906,chk_01906,credit_card,152.54,2026-01-05 10:23:00,0
pay_001907,chk_01907,cash,227.45,2026-02-26 15:07:00,0
pay_001908,chk_01908,member_charge,79.05,2025-12-27 20:13:00,1
pay_001909,chk_01909,credit_card,154.17,2026-02-18 17:59:00,0
pay_001910,chk_01910,credit_card,201.59,2025-12-18 13:27:00,0
pay_001911,chk_01911,credit_card,142.25,2026-01-09 09:17:00,0
pay_001912,chk_01912,cash,217.17,2026-03-02 15:25:00,0
pay_001913,chk_01913,cash,108.78,2026-01-22 21:38:00,0
pay_001914,chk_01914,member_charge,192.24,2025-12-22 12:21:00,0
pay_001915,chk_01915,credit_card,125.97,2026-01-12 09:12:00,0
pay_001916,chk_01916,cash,206.55,2026-02-03 15:19:00,0
