Registration ID,Event Number,Client Code,Status,Guest Count,Fee Paid,Registration Date,Check-In Time
reg_1178,evt_007,mbr_179,attended,3,17,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1179,evt_013,mbr_179,attended,3,21,2026-01-08 00:00:00,2026-01-15 10:00:00
reg_1180,evt_004,mbr_180,attended,3,22,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1181,evt_009,mbr_180,attended,3,13,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1182,evt_010,mbr_180,attended,3,26,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1183,evt_015,mbr_180,attended,3,17,2026-01-26 00:00:00,2026-02-01 10:00:00
reg_1184,evt_001,mbr_181,attended,3,26,2026-02-03 00:00:00,2026-02-15 10:00:00
reg_1185,evt_006,mbr_181,attended,3,18,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_1186,evt_007,mbr_181,attended,3,30,2026-01-08 00:00:00,2026-01-16 10:00:00
reg_1187,evt_012,mbr_181,attended,3,22,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_1188,evt_003,mbr_182,attended,3,22,2026-02-25 00:00:00,2026-03-04 10:00:00
reg_1189,evt_009,mbr_182,attended,3,26,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_1190,evt_012,mbr_182,attended,3,14,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1191,evt_015,mbr_182,attended,3,30,2026-01-24 00:00:00,2026-02-01 10:00:00
reg_1192,evt_006,mbr_183,attended,3,30,2026-01-25 00:00:00,2026-02-02 10:00:00
reg_1193,evt_009,mbr_183,attended,0,18,2026-01-22 00:00:00,2026-02-02 10:00:00
reg_1194,evt_015,mbr_183,attended,3,22,2026-01-25 00:00:00,2026-02-01 10:00:00
reg_1195,evt_002,mbr_184,attended,3,22,2025-12-23 00:00:00,2025-12-30 10:00:00
reg_1196,evt_008,mbr_184,attended,3,26,2025-12-22 00:00:00,2025-12-29 10:00:00
reg_1197,evt_011,mbr_184,attended,3,14,2026-02-14 00:00:00,2026-02-19 10:00:00
reg_1198,evt_012,mbr_184,attended,1,54,2026-01-20 00:00:00,2026-02-02 10:00:00
reg_1199,evt_002,mbr_185,attended,3,14,2025-12-25 00:00:00,2025-12-30 10:00:00
reg_1200,evt_008,mbr_185,attended,3,18,2025-12-23 00:00:00,2025-12-29 10:00:00
reg_1201,evt_014,mbr_185,attended,3,22,2026-02-12 00:00:00,2026-02-19 10:00:00
reg_1202,evt_005,mbr_186,attended,3,22,2025-12-23 00:00:00,2025-12-30 10:00:00
reg_1203,evt_010,mbr_186,attended,3,14,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_1204,evt_011,mbr_186,attended,3,26,2026-02-12 00:00:00,2026-02-19 10:00:00
reg_1205,evt_001,mbr_187,attended,3,14,2026-02-10 00:00:00,2026-02-15 10:00:00
reg_1206,evt_002,mbr_187,attended,3,26,2025-12-17 00:00:00,2025-12-30 10:00:00
reg_1207,evt_007,mbr_187,attended,3,18,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1208,evt_013,mbr_187,attended,3,22,2026-01-08 00:00:00,2026-01-15 10:00:00
reg_1209,evt_004,mbr_188,attended,3,22,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1210,evt_010,mbr_188,attended,3,26,2026-01-08 00:00:00,2026-01-16 10:00:00
reg_1211,evt_013,mbr_188,attended,3,14,2026-01-10 00:00:00,2026-01-15 10:00:00
reg_1212,evt_001,mbr_189,attended,3,26,2026-02-07 00:00:00,2026-02-15 10:00:00
reg_1213,evt_004,mbr_189,registered,0,42,2026-01-06 00:00:00,
reg_1214,evt_010,mbr_189,attended,0,19,2026-01-05 00:00:00,2026-01-16 10:00:00
reg_1215,evt_003,mbr_190,attended,3,22,2026-02-25 00:00:00,2026-03-04 10:00:00
reg_1216,evt_009,mbr_190,attended,3,26,2026-01-25 00:00:00,2026-02-02 10:00:00
reg_1217,evt_012,mbr_190,attended,3,14,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1218,evt_013,mbr_190,attended,1,54,2026-01-02 00:00:00,2026-01-15 10:00:00
reg_1219,evt_003,mbr_191,attended,3,15,2026-02-27 00:00:00,2026-03-04 10:00:00
reg_1220,evt_009,mbr_191,attended,3,19,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_1221,evt_015,mbr_191,attended,3,23,2026-01-25 00:00:00,2026-02-01 10:00:00
reg_1222,evt_006,mbr_192,attended,3,23,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_1223,evt_011,mbr_192,attended,3,15,2026-02-14 00:00:00,2026-02-19 10:00:00
reg_1224,evt_012,mbr_192,attended,3,27,2026-01-25 00:00:00,2026-02-02 10:00:00
reg_1225,evt_002,mbr_193,attended,3,15,2025-12-25 00:00:00,2025-12-30 10:00:00
reg_1226,evt_003,mbr_193,attended,3,27,2026-02-24 00:00:00,2026-03-04 10:00:00
reg_1227,evt_008,mbr_193,attended,3,19,2025-12-23 00:00:00,2025-12-29 10:00:00
reg_1228,evt_014,mbr_193,attended,3,23,2026-02-12 00:00:00,2026-02-19 10:00:00
reg_1229,evt_005,mbr_194,attended,3,23,2025-12-23 00:00:00,2025-12-30 10:00:00
reg_1230,evt_008,mbr_194,attended,2,11,2025-12-19 00:00:00,2025-12-29 10:00:00
reg_1231,evt_011,mbr_194,attended,3,27,2026-02-11 00:00:00,2026-02-19 10:00:00
reg_1232,evt_014,mbr_194,attended,3,15,2026-02-14 00:00:00,2026-02-19 10:00:00
reg_1233,evt_001,mbr_195,attended,3,15,2026-02-10 00:00:00,2026-02-15 10:00:00
reg_1234,evt_002,mbr_195,attended,3,27,2025-12-22 00:00:00,2025-12-30 10:00:00
reg_1235,evt_005,mbr_195,registered,0,43,2025-12-19 00:00:00,
reg_1236,evt_011,mbr_195,attended,0,19,2026-02-08 00:00:00,2026-02-19 10:00:00
reg_1237,evt_004,mbr_196,attended,3,23,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1238,evt_007,mbr_196,attended,2,11,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_1239,evt_013,mbr_196,attended,3,15,2026-01-10 00:00:00,2026-01-15 10:00:00
reg_1240,evt_014,mbr_196,attended,1,55,2026-02-06 00:00:00,2026-02-19 10:00:00
reg_1241,evt_001,mbr_197,attended,3,27,2026-02-07 00:00:00,2026-02-15 10:00:00
reg_1242,evt_004,mbr_197,attended,3,15,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_1243,evt_010,mbr_197,attended,3,19,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1244,evt_015,mbr_197,attended,2,11,2026-01-27 00:00:00,2026-02-01 10:00:00
reg_1245,evt_001,mbr_198,attended,3,19,2026-02-09 00:00:00,2026-02-15 10:00:00
reg_1246,evt_006,mbr_198,attended,2,11,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1247,evt_007,mbr_198,attended,3,23,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1248,evt_012,mbr_198,attended,3,15,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1249,evt_013,mbr_198,attended,3,27,2026-01-07 00:00:00,2026-01-15 10:00:00
reg_1250,evt_003,mbr_199,attended,3,15,2026-02-27 00:00:00,2026-03-04 10:00:00
reg_1251,evt_004,mbr_199,attended,3,27,2026-01-08 00:00:00,2026-01-16 10:00:00
reg_1252,evt_009,mbr_199,attended,3,19,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_1253,evt_015,mbr_199,attended,3,23,2026-01-25 00:00:00,2026-02-01 10:00:00
reg_1254,evt_006,mbr_200,attended,3,23,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_1255,evt_009,mbr_200,attended,2,12,2026-01-23 00:00:00,2026-02-02 10:00:00
reg_1256,evt_012,mbr_200,attended,3,27,2026-01-25 00:00:00,2026-02-02 10:00:00
reg_1257,evt_015,mbr_200,attended,3,16,2026-01-26 00:00:00,2026-02-01 10:00:00
reg_1258,evt_002,mbr_201,attended,3,15,2025-12-24 00:00:00,2025-12-30 10:00:00
reg_1259,evt_003,mbr_201,attended,3,28,2026-02-24 00:00:00,2026-03-04 10:00:00
reg_1260,evt_006,mbr_201,attended,0,43,2026-01-22 00:00:00,2026-02-02 10:00:00
reg_1261,evt_012,mbr_201,attended,0,20,2026-01-22 00:00:00,2026-02-02 10:00:00
reg_1262,evt_005,mbr_202,attended,3,24,2025-12-23 00:00:00,2025-12-30 10:00:00
reg_1263,evt_008,mbr_202,attended,2,12,2025-12-24 00:00:00,2025-12-29 10:00:00
reg_1264,evt_014,mbr_202,attended,3,16,2026-02-13 00:00:00,2026-02-19 10:00:00
reg_1265,evt_015,mbr_202,attended,1,56,2026-01-19 00:00:00,2026-02-01 10:00:00
reg_1266,evt_002,mbr_t01,attended,3,28,2025-12-22 00:00:00,2025-12-30 10:00:00
reg_1267,evt_005,mbr_t01,attended,3,16,2025-12-24 00:00:00,2025-12-30 10:00:00
reg_1268,evt_011,mbr_t01,attended,3,20,2026-02-13 00:00:00,2026-02-19 10:00:00
reg_1269,evt_002,mbr_204,attended,3,20,2025-12-24 00:00:00,2025-12-30 10:00:00
reg_1270,evt_007,mbr_204,attended,2,12,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_1271,evt_008,mbr_204,attended,3,24,2025-12-22 00:00:00,2025-12-29 10:00:00
reg_1272,evt_013,mbr_204,attended,3,16,2026-01-09 00:00:00,2026-01-15 10:00:00
reg_1273,evt_014,mbr_204,attended,3,28,2026-02-11 00:00:00,2026-02-19 10:00:00
reg_1274,evt_004,mbr_205,attended,3,16,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1275,evt_005,mbr_205,attended,3,28,2025-12-22 00:00:00,2025-12-30 10:00:00
reg_1276,evt_010,mbr_205,attended,3,20,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1277,evt_001,mbr_206,attended,3,20,2026-02-09 00:00:00,2026-02-15 10:00:00
reg_1278,evt_002,mbr_206,registered,1,60,2025-12-16 00:00:00,
reg_1279,evt_007,mbr_206,attended,3,24,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1280,evt_008,mbr_206,registered,0,36,2025-12-15 00:00:00,
reg_1281,evt_010,mbr_206,attended,2,12,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_1282,evt_013,mbr_206,attended,3,28,2026-01-07 00:00:00,2026-01-15 10:00:00
reg_1283,evt_014,mbr_206,registered,0,40,2026-02-09 00:00:00,
reg_1284,evt_001,mbr_207,registered,0,40,2026-02-05 00:00:00,
reg_1285,evt_003,mbr_207,attended,3,16,2026-02-26 00:00:00,2026-03-04 10:00:00
reg_1286,evt_004,mbr_207,attended,3,28,2026-01-08 00:00:00,2026-01-16 10:00:00
reg_1287,evt_005,mbr_207,attended,1,68,2025-12-29 00:00:00,2025-12-30 10:00:00
reg_1288,evt_007,mbr_207,attended,0,44,2026-01-05 00:00:00,2026-01-16 10:00:00
reg_1289,evt_010,mbr_207,registered,0,32,2026-01-07 00:00:00,
reg_1290,evt_011,mbr_207,attended,2,44,2026-02-17 00:00:00,2026-02-19 10:00:00
reg_1291,evt_013,mbr_207,attended,3,20,2026-01-03 00:00:00,2026-01-15 10:00:00
reg_1292,evt_001,mbr_208,registered,0,32,2026-02-06 00:00:00,
reg_1293,evt_006,mbr_208,attended,3,24,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_1294,evt_007,mbr_208,registered,0,36,2026-01-07 00:00:00,
reg_1295,evt_009,mbr_208,attended,2,12,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1296,evt_013,mbr_208,registered,0,40,2026-01-05 00:00:00,
reg_1297,evt_015,mbr_208,attended,3,16,2026-01-26 00:00:00,2026-02-01 10:00:00
reg_1298,evt_003,mbr_209,attended,3,28,2026-02-24 00:00:00,2026-03-04 10:00:00
reg_1299,evt_004,mbr_209,registered,0,40,2026-01-06 00:00:00,
reg_1300,evt_006,mbr_209,attended,3,16,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_1301,evt_009,mbr_209,registered,0,32,2026-01-24 00:00:00,
reg_1302,evt_010,mbr_209,attended,0,44,2026-01-05 00:00:00,2026-01-16 10:00:00
reg_1303,evt_012,mbr_209,attended,3,20,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_1304,evt_015,mbr_209,registered,0,36,2026-01-23 00:00:00,
reg_1305,evt_001,mbr_210,attended,0,45,2026-02-04 00:00:00,2026-02-15 10:00:00
reg_1306,evt_003,mbr_210,attended,3,21,2026-02-26 00:00:00,2026-03-04 10:00:00
reg_1307,evt_006,mbr_210,registered,0,36,2026-01-24 00:00:00,
reg_1308,evt_008,mbr_210,attended,2,12,2025-12-24 00:00:00,2025-12-29 10:00:00
reg_1309,evt_009,mbr_210,attended,3,25,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_1310,evt_012,mbr_210,registered,0,40,2026-01-23 00:00:00,
reg_1311,evt_014,mbr_210,attended,3,16,2026-02-13 00:00:00,2026-02-19 10:00:00
reg_1312,evt_015,mbr_210,attended,3,29,2026-01-24 00:00:00,2026-02-01 10:00:00
reg_1313,evt_003,mbr_211,registered,0,41,2026-02-22 00:00:00,
reg_1314,evt_005,mbr_211,attended,3,17,2025-12-24 00:00:00,2025-12-30 10:00:00
reg_1315,evt_006,mbr_211,attended,3,29,2026-01-25 00:00:00,2026-02-02 10:00:00
reg_1316,evt_009,mbr_211,attended,0,45,2026-01-22 00:00:00,2026-02-02 10:00:00
reg_1317,evt_011,mbr_211,attended,3,21,2026-02-13 00:00:00,2026-02-19 10:00:00
reg_1318,evt_012,mbr_211,registered,0,33,2026-01-24 00:00:00,
reg_1319,evt_002,mbr_212,attended,3,21,2025-12-24 00:00:00,2025-12-30 10:00:00
reg_1320,evt_003,mbr_212,registered,1,61,2026-02-18 00:00:00,
reg_1321,evt_008,mbr_212,attended,3,25,2025-12-22 00:00:00,2025-12-29 10:00:00
reg_1322,evt_009,mbr_212,registered,0,37,2026-02-01 00:00:00,
reg_1323,evt_011,mbr_212,attended,2,13,2026-02-14 00:00:00,2026-02-19 10:00:00
reg_1324,evt_014,mbr_212,attended,3,29,2026-02-11 00:00:00,2026-02-19 10:00:00
reg_1325,evt_015,mbr_212,registered,0,41,2026-01-22 00:00:00,
reg_1326,evt_002,mbr_213,registered,0,41,2025-12-20 00:00:00,
reg_1327,evt_004,mbr_213,attended,3,17,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1328,evt_005,mbr_213,attended,3,29,2025-12-22 00:00:00,2025-12-30 10:00:00
reg_1329,evt_006,mbr_213,attended,1,69,2026-02-01 00:00:00,2026-02-02 10:00:00
reg_1330,evt_008,mbr_213,attended,0,45,2025-12-18 00:00:00,2025-12-29 10:00:00
reg_1331,evt_011,mbr_213,registered,0,33,2026-02-10 00:00:00,
reg_1332,evt_014,mbr_213,attended,3,21,2026-02-07 00:00:00,2026-02-19 10:00:00
reg_1333,evt_001,mbr_214,attended,3,21,2026-02-08 00:00:00,2026-02-15 10:00:00
reg_1334,evt_002,mbr_214,registered,0,33,2025-12-21 00:00:00,
reg_1335,evt_007,mbr_214,attended,3,25,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1336,evt_008,mbr_214,registered,0,37,2025-12-20 00:00:00,
reg_1337,evt_010,mbr_214,attended,3,13,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_1338,evt_011,mbr_214,attended,1,53,2026-02-07 00:00:00,2026-02-19 10:00:00
reg_1339,evt_014,mbr_214,registered,0,41,2026-02-09 00:00:00,
reg_1340,evt_001,mbr_215,attended,3,13,2026-02-10 00:00:00,2026-02-15 10:00:00
reg_1341,evt_004,mbr_215,attended,3,29,2026-01-08 00:00:00,2026-01-16 10:00:00
reg_1342,evt_005,mbr_215,registered,0,41,2025-12-20 00:00:00,
reg_1343,evt_007,mbr_215,attended,3,17,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1344,evt_010,mbr_215,registered,0,33,2026-01-07 00:00:00,
reg_1345,evt_013,mbr_215,attended,3,21,2026-01-08 00:00:00,2026-01-15 10:00:00
reg_1346,evt_001,mbr_216,registered,0,33,2026-02-06 00:00:00,
reg_1347,evt_004,mbr_216,attended,3,21,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1348,evt_007,mbr_216,registered,0,37,2026-01-07 00:00:00,
reg_1349,evt_009,mbr_216,attended,3,13,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1350,evt_010,mbr_216,attended,3,25,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1351,evt_013,mbr_216,registered,0,41,2026-01-05 00:00:00,
reg_1352,evt_015,mbr_216,attended,3,17,2026-01-26 00:00:00,2026-02-01 10:00:00
reg_1353,evt_001,mbr_217,attended,1,25,2026-02-03 00:00:00,2026-02-15 10:00:00
reg_1354,evt_004,mbr_217,registered,0,41,2026-01-06 00:00:00,
reg_1355,evt_006,mbr_217,attended,3,17,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_1356,evt_007,mbr_217,attended,3,29,2026-01-08 00:00:00,2026-01-16 10:00:00
reg_1357,evt_012,mbr_217,attended,3,21,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_1358,evt_013,mbr_217,registered,0,33,2026-01-06 00:00:00,
reg_1359,evt_003,mbr_218,attended,3,21,2026-02-25 00:00:00,2026-03-04 10:00:00
reg_1360,evt_004,mbr_218,registered,1,61,2026-01-02 00:00:00,
reg_1361,evt_009,mbr_218,attended,3,25,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_1362,evt_010,mbr_218,registered,0,37,2026-01-15 00:00:00,
reg_1363,evt_012,mbr_218,attended,3,13,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1364,evt_015,mbr_218,attended,3,29,2026-01-24 00:00:00,2026-02-01 10:00:00
reg_1365,evt_003,mbr_219,registered,0,41,2026-02-22 00:00:00,
reg_1366,evt_006,mbr_219,attended,3,29,2026-01-25 00:00:00,2026-02-02 10:00:00
reg_1367,evt_007,mbr_219,attended,1,69,2026-01-15 00:00:00,2026-01-16 10:00:00
reg_1368,evt_009,mbr_219,attended,0,45,2026-01-22 00:00:00,2026-02-02 10:00:00
reg_1369,evt_012,mbr_219,registered,0,33,2026-01-24 00:00:00,
reg_1370,evt_015,mbr_219,attended,3,22,2026-01-20 00:00:00,2026-02-01 10:00:00
reg_1371,evt_002,mbr_220,attended,3,21,2025-12-23 00:00:00,2025-12-30 10:00:00
reg_1372,evt_003,mbr_220,registered,0,34,2026-02-23 00:00:00,
reg_1373,evt_008,mbr_220,attended,3,25,2025-12-22 00:00:00,2025-12-29 10:00:00
reg_1374,evt_009,mbr_220,registered,0,38,2026-01-23 00:00:00,
reg_1375,evt_011,mbr_220,attended,3,14,2026-02-14 00:00:00,2026-02-19 10:00:00
reg_1376,evt_012,mbr_220,attended,1,53,2026-01-20 00:00:00,2026-02-02 10:00:00
reg_1377,evt_015,mbr_220,registered,0,42,2026-01-22 00:00:00,
reg_1378,evt_002,mbr_221,attended,3,14,2025-12-25 00:00:00,2025-12-30 10:00:00
reg_1379,evt_005,mbr_221,attended,3,30,2025-12-22 00:00:00,2025-12-30 10:00:00
reg_1380,evt_006,mbr_221,registered,0,42,2026-01-23 00:00:00,
reg_1381,evt_008,mbr_221,attended,3,18,2025-12-23 00:00:00,2025-12-29 10:00:00
reg_1382,evt_011,mbr_221,registered,0,34,2026-02-10 00:00:00,
reg_1383,evt_014,mbr_221,attended,3,22,2026-02-12 00:00:00,2026-02-19 10:00:00
reg_1384,evt_002,mbr_222,registered,0,34,2025-12-21 00:00:00,
reg_1385,evt_005,mbr_222,attended,3,22,2025-12-23 00:00:00,2025-12-30 10:00:00
reg_1386,evt_008,mbr_222,registered,0,38,2025-12-19 00:00:00,
reg_1387,evt_010,mbr_222,attended,3,14,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_1388,evt_011,mbr_222,attended,3,26,2026-02-12 00:00:00,2026-02-19 10:00:00
reg_1389,evt_014,mbr_222,registered,0,42,2026-02-09 00:00:00,
reg_1390,evt_001,mbr_223,attended,3,14,2026-02-10 00:00:00,2026-02-15 10:00:00
reg_1391,evt_002,mbr_223,attended,3,26,2025-12-17 00:00:00,2025-12-30 10:00:00
reg_1392,evt_005,mbr_223,registered,0,42,2025-12-20 00:00:00,
reg_1393,evt_007,mbr_223,attended,3,18,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1394,evt_008,mbr_223,attended,3,30,2025-12-21 00:00:00,2025-12-29 10:00:00
reg_1395,evt_013,mbr_223,attended,3,22,2026-01-08 00:00:00,2026-01-15 10:00:00
reg_1396,evt_014,mbr_223,registered,0,34,2026-02-10 00:00:00,
reg_1397,evt_004,mbr_224,attended,3,22,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1398,evt_005,mbr_224,registered,1,34,2025-12-16 00:00:00,
reg_1399,evt_010,mbr_224,attended,3,26,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1400,evt_011,mbr_224,registered,0,38,2026-02-09 00:00:00,
reg_1401,evt_013,mbr_224,attended,3,14,2026-01-10 00:00:00,2026-01-15 10:00:00
reg_1402,evt_001,mbr_225,attended,3,26,2026-02-08 00:00:00,2026-02-15 10:00:00
reg_1403,evt_004,mbr_225,registered,0,42,2026-01-06 00:00:00,
reg_1404,evt_007,mbr_225,attended,3,30,2026-01-08 00:00:00,2026-01-16 10:00:00
reg_1405,evt_008,mbr_225,attended,2,70,2025-12-27 00:00:00,2025-12-29 10:00:00
reg_1406,evt_010,mbr_225,attended,0,46,2026-01-05 00:00:00,2026-01-16 10:00:00
reg_1407,evt_013,mbr_225,registered,0,34,2026-01-06 00:00:00,
reg_1408,evt_003,mbr_226,attended,3,22,2026-02-25 00:00:00,2026-03-04 10:00:00
reg_1409,evt_004,mbr_226,registered,0,34,2026-01-07 00:00:00,
reg_1410,evt_009,mbr_226,attended,3,26,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_1411,evt_010,mbr_226,registered,0,38,2026-01-06 00:00:00,
reg_1412,evt_012,mbr_226,attended,3,14,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1413,evt_013,mbr_226,attended,1,54,2026-01-02 00:00:00,2026-01-15 10:00:00
reg_1414,evt_001,mbr_227,registered,0,38,2026-02-05 00:00:00,
reg_1415,evt_003,mbr_227,attended,3,14,2026-02-27 00:00:00,2026-03-04 10:00:00
reg_1416,evt_006,mbr_227,attended,3,30,2026-01-25 00:00:00,2026-02-02 10:00:00
reg_1417,evt_007,mbr_227,registered,0,42,2026-01-06 00:00:00,
reg_1418,evt_009,mbr_227,attended,3,18,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_1419,evt_012,mbr_227,registered,0,34,2026-01-24 00:00:00,
reg_1420,evt_015,mbr_227,attended,3,22,2026-01-25 00:00:00,2026-02-01 10:00:00
reg_1421,evt_003,mbr_228,registered,0,34,2026-02-23 00:00:00,
reg_1422,evt_006,mbr_228,attended,3,22,2026-01-26 00:00:00,2026-02-02 10:00:00
reg_1423,evt_009,mbr_228,registered,0,38,2026-01-23 00:00:00,
reg_1424,evt_011,mbr_228,attended,3,14,2026-02-14 00:00:00,2026-02-19 10:00:00
reg_1425,evt_012,mbr_228,attended,3,26,2026-01-25 00:00:00,2026-02-02 10:00:00
reg_1426,evt_015,mbr_228,registered,0,42,2026-01-22 00:00:00,
reg_1427,evt_002,mbr_229,attended,3,14,2025-12-25 00:00:00,2025-12-30 10:00:00
reg_1428,evt_003,mbr_229,attended,3,27,2026-02-19 00:00:00,2026-03-04 10:00:00
reg_1429,evt_006,mbr_229,registered,0,42,2026-01-23 00:00:00,
reg_1430,evt_008,mbr_229,attended,3,18,2025-12-23 00:00:00,2025-12-29 10:00:00
reg_1431,evt_009,mbr_229,attended,3,31,2026-01-25 00:00:00,2026-02-02 10:00:00
reg_1432,evt_014,mbr_229,attended,3,22,2026-02-12 00:00:00,2026-02-19 10:00:00
reg_1433,evt_015,mbr_229,registered,0,35,2026-01-23 00:00:00,
reg_1434,evt_005,mbr_230,attended,3,23,2025-12-23 00:00:00,2025-12-30 10:00:00
reg_1435,evt_006,mbr_230,registered,1,35,2026-01-19 00:00:00,
reg_1436,evt_011,mbr_230,attended,3,27,2026-02-11 00:00:00,2026-02-19 10:00:00
reg_1437,evt_012,mbr_230,registered,0,39,2026-01-23 00:00:00,
reg_1438,evt_014,mbr_230,attended,3,15,2026-02-14 00:00:00,2026-02-19 10:00:00
reg_1439,evt_001,mbr_231,attended,3,15,2026-02-10 00:00:00,2026-02-15 10:00:00
reg_1440,evt_002,mbr_231,attended,3,27,2025-12-22 00:00:00,2025-12-30 10:00:00
reg_1441,evt_005,mbr_231,registered,0,43,2025-12-19 00:00:00,
reg_1442,evt_008,mbr_231,attended,3,31,2025-12-21 00:00:00,2025-12-29 10:00:00
reg_1443,evt_009,mbr_231,registered,2,71,2026-01-31 00:00:00,
reg_1444,evt_011,mbr_231,attended,0,47,2026-02-08 00:00:00,2026-02-19 10:00:00
reg_1445,evt_014,mbr_231,registered,0,35,2026-02-10 00:00:00,
reg_1446,evt_004,mbr_232,attended,3,23,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1447,evt_005,mbr_232,registered,0,35,2025-12-21 00:00:00,
reg_1448,evt_007,mbr_232,attended,2,11,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_1449,evt_010,mbr_232,attended,3,27,2026-01-08 00:00:00,2026-01-16 10:00:00
reg_1450,evt_011,mbr_232,registered,0,39,2026-02-09 00:00:00,
reg_1451,evt_013,mbr_232,attended,3,15,2026-01-10 00:00:00,2026-01-15 10:00:00
reg_1452,evt_014,mbr_232,attended,1,55,2026-02-06 00:00:00,2026-02-19 10:00:00
reg_1453,evt_001,mbr_233,attended,3,27,2026-02-07 00:00:00,2026-02-15 10:00:00
reg_1454,evt_002,mbr_233,registered,0,39,2025-12-20 00:00:00,
reg_1455,evt_004,mbr_233,attended,3,15,2026-01-11 00:00:00,2026-01-16 10:00:00
reg_1456,evt_007,mbr_233,attended,3,31,2026-01-08 00:00:00,2026-01-16 10:00:00
reg_1457,evt_008,mbr_233,registered,0,43,2025-12-18 00:00:00,
reg_1458,evt_010,mbr_233,attended,3,19,2026-01-10 00:00:00,2026-01-16 10:00:00
reg_1459,evt_013,mbr_233,registered,0,35,2026-01-06 00:00:00,
reg_1460,evt_015,mbr_233,attended,2,11,2026-01-27 00:00:00,2026-02-01 10:00:00
reg_1461,evt_001,mbr_234,attended,3,19,2026-02-09 00:00:00,2026-02-15 10:00:00
reg_1462,evt_004,mbr_234,registered,0,35,2026-01-07 00:00:00,
reg_1463,evt_006,mbr_234,attended,2,11,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1464,evt_007,mbr_234,attended,3,23,2026-01-09 00:00:00,2026-01-16 10:00:00
reg_1465,evt_010,mbr_234,registered,0,39,2026-01-06 00:00:00,
reg_1466,evt_012,mbr_234,attended,3,15,2026-01-28 00:00:00,2026-02-02 10:00:00
reg_1467,evt_013,mbr_234,attended,3,27,2026-01-07 00:00:00,2026-01-15 10:00:00
reg_1468,evt_001,mbr_235,registered,0,39,2026-02-05 00:00:00,
reg_1469,evt_003,mbr_235,attended,3,15,2026-02-27 00:00:00,2026-03-04 10:00:00
reg_1470,evt_004,mbr_235,attended,3,27,2026-01-03 00:00:00,2026-01-16 10:00:00
reg_1471,evt_007,mbr_235,registered,0,43,2026-01-05 00:00:00,
reg_1472,evt_009,mbr_235,attended,3,19,2026-01-27 00:00:00,2026-02-02 10:00:00
reg_1473,evt_010,mbr_235,attended,3,31,2026-01-08 00:00:00,2026-01-16 10:00:00
